Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Singapore,SGP,"Population ages 0-4, female (% of female population)",SP.POP.0004.FE.5Y,18.91832787,18.60280521,17.91711628,16.99165578,15.9962436,15.05837954,13.99868686,13.12278294,12.41616498,11.83097427,11.30901058,10.72347649,10.41521141,10.25875076,10.0924788,9.813429933,9.723291218,9.304989424,8.700407485,8.154748332,7.848935873,7.470583452,7.431538705,7.624750846,7.830699509,7.891591266,7.96298449,7.827853795,7.562482701,7.354293169,7.350951089,7.41593586,7.676595508,8.046623164,8.321955683,8.346264552,8.353109408,7.991923524,7.375313697,6.739476857,6.29712415,5.891994175,5.670702088,5.617075452,5.620904745,5.566602507,5.374398472,5.262688909,5.180785602,5.099241196,4.998463316,4.924547468,4.838466868,4.74075411,4.643271873,4.556215552,4.49119393,
Singapore,SGP,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Wanted fertility rate (births per woman),SP.DYN.WFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,55.7388,56.4084,57.078,57.657,58.236,58.815,59.394,59.973,60.7724,61.5718,62.3712,63.1706,63.97,64.8888,65.8076,66.7264,67.6452,68.564,69.27252,69.98104,70.68956,71.39808,72.1066,72.92468,73.74276,74.56084,75.37892,76.197,76.86827,77.53954,78.21081,78.88208,79.55335,80.04612,80.53889,81.03166,81.52443,82.0172,82.47186,82.92651,83.38117,83.83582,84.29048,84.78156,85.27263,85.76371,86.25479,86.74587,87.0991,87.45232,87.80555,88.15877,88.512,88.78673,89.06145,89.33618,,
Singapore,SGP,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,71.3014,71.9202,72.539,73.13255,73.72609,74.31964,74.91318,75.50673,75.90975,76.31277,76.7158,77.11882,77.52185,78.07828,78.63471,79.19114,79.74757,80.304,80.80591,81.30781,81.80972,82.31162,82.81353,83.17935,83.54517,83.91099,84.27681,84.64263,85.13315,85.62368,86.11421,86.60473,87.09526,87.4244,87.75354,88.08268,88.41182,88.74096,89.21508,89.6892,90.16331,90.63743,91.11155,91.35058,91.58961,91.82864,92.06767,92.3067,92.49416,92.68162,92.86908,93.05654,93.244,93.33894,93.43387,93.52881,,
Singapore,SGP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.76,5.41,5.21,5.16,4.97,4.66,4.46,3.91,3.53,3.22,3.07,3.02,3.04,2.79,2.35,2.07,2.11,1.82,1.79,1.79,1.82,1.78,1.74,1.61,1.62,1.61,1.43,1.62,1.96,1.75,1.83,1.73,1.72,1.74,1.71,1.67,1.66,1.61,1.48,1.47,1.6,1.41,1.37,1.27,1.26,1.26,1.28,1.29,1.28,1.22,1.15,1.2,1.29,1.19,1.25,1.24,,
Singapore,SGP,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,62.293,62.755,63.142,63.453,63.699,63.898,64.074,64.255,64.463,64.714,65.016,65.369,65.759,66.173,66.606,67.048,67.493,67.937,68.377,68.812,69.8,70.1,70.2,70.5,70.9,71.5,72.1,72.5,72.6,72.8,73.1,73.5,73.8,73.9,74.1,74.1,74.4,74.8,75.3,75.6,76,76.3,76.6,76.6,77.1,77.6,77.8,78.1,78.4,78.9,79.2,79.5,79.8,80.1,80.3,80.4,,
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.65982927,66.08719512,66.4322439,66.70080488,66.91021951,67.08580488,67.25595122,67.44573171,67.67373171,67.95107317,68.27941463,68.65046341,69.04290244,69.44031707,69.83478049,70.21970732,70.59397561,70.96090244,71.32334146,71.68273171,72.1902439,72.58780488,72.68780488,73.03658537,73.2902439,73.8902439,74.24634146,74.54878049,74.69756098,74.94634146,75.29512195,75.64634146,75.94634146,76.04634146,76.19756098,76.29512195,76.59512195,76.89756098,77.3,77.55121951,77.95121951,78.25121951,78.55121951,79.03902439,79.4902439,79.9902439,80.14146341,80.44146341,80.7902439,81.24146341,81.54146341,81.74390244,81.99512195,82.24634146,82.49512195,82.59512195,,
Singapore,SGP,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,69.195,69.586,69.887,70.111,70.282,70.433,70.597,70.796,71.045,71.35,71.706,72.096,72.491,72.871,73.225,73.55,73.85,74.136,74.417,74.697,74.7,75.2,75.3,75.7,75.8,76.4,76.5,76.7,76.9,77.2,77.6,77.9,78.2,78.3,78.4,78.6,78.9,79.1,79.4,79.6,80,80.3,80.6,81.6,82,82.5,82.6,82.9,83.3,83.7,84,84.1,84.3,84.5,84.8,84.9,,
Singapore,SGP,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,,,,,,,,,,3.3,,,,,,,,,,2.4,,,,,2.3,2.4,
Singapore,SGP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,35.5,32.9,30.9,29.4,28.3,27.3,26.3,25.2,24.1,23,22,20.9,19.6,17.8,15.9,14.3,13.2,12.5,12.3,12.2,11.9,11.5,10.7,10,9.4,8.8,8.4,7.9,7.3,6.7,6.2,5.5,5,4.5,4.2,3.9,3.8,3.6,3.4,3.2,3,2.8,2.7,2.5,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.2,
Singapore,SGP,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,,,,,,,,,,2.8,,,,,,,,,,2,,,,,1.9,2,
Singapore,SGP,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,,,,,,,,,,,,,,60.1,,,,71.3,,,,,74.2,,,,,67,,,,,65,,,,,62,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,,,,,,,,,,,,,,52.8,,,,62.8,,,,,58.8,,,,,53,,,,,52,,,,,55,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.2,5.9,5.8,5.6,5.7,5.4,5.4,5.3,5.5,5,5.2,5.4,5.4,5.4,5.2,5.1,5.1,5.1,5.1,5.2,4.9,4.9,4.9,5,4.8,4.9,4.6,4.7,4.9,4.9,4.7,4.6,4.7,4.6,4.7,4.8,4.7,4.5,4.6,4.5,4.5,4.3,4.4,4.5,4.4,4.4,4.4,4.5,4.4,4.3,4.4,4.5,4.5,4.6,4.7,4.8,,
Singapore,SGP,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.5,35.2,33.7,33.2,31.6,29.5,28.3,25.6,23.5,21.8,22.1,22.3,23.1,22,19.4,17.7,18.7,16.5,16.8,17.1,17.6,17.6,17.5,16.3,16.5,16.6,14.8,16.6,19.8,17.5,18.2,17.1,16.8,16.8,16.2,15.6,15.2,14.5,13.1,12.8,13.7,11.8,11.4,10.5,10.3,10.2,10.3,10.3,10.2,9.9,9.3,9.5,10.1,9.3,9.8,9.7,,
Singapore,SGP,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,269.705,265.688,261.672,258.274,254.877,251.48,248.083,244.686,240.345,236.005,231.664,227.323,222.983,217.755,212.527,207.299,202.071,196.843,191.732,186.621,181.51,176.399,171.288,166.907,162.525,158.144,153.763,149.381,143.568,137.755,131.941,126.128,120.315,117.111,113.908,110.704,107.5,104.297,102.216,100.136,98.056,95.975,93.895,91.427,88.958,86.49,84.021,81.553,79.197,76.841,74.486,72.13,69.775,68.085,66.395,64.706,,
Singapore,SGP,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,168.815,166.03,163.246,160.413,157.581,154.748,151.916,149.083,145.44,141.797,138.154,134.511,130.868,128.568,126.267,123.967,121.666,119.366,115.898,112.43,108.962,105.494,102.027,100.126,98.226,96.326,94.426,92.526,89.318,86.111,82.903,79.696,76.488,73.692,70.896,68.1,65.304,62.508,60.43,58.352,56.275,54.197,52.119,50.977,49.835,48.693,47.551,46.409,45.275,44.141,43.006,41.872,40.738,40.203,39.669,39.135,,
Singapore,SGP,Completeness of total death reporting (% of reported total deaths to estimated total deaths),SP.DTH.REPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.21619793,80.15713417,77.72011372,74.25854358,,,,,,,,
Singapore,SGP,Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths),SP.DTH.INFR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,,,,,,,,
Singapore,SGP,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,56.9976,49.9978,42.998,40.799,38.6,36.401,34.202,32.003,30.6018,29.2006,27.7994,26.3982,24.997,22.3976,19.7982,17.1988,14.5994,12,11.8022,11.6044,11.4066,11.2088,11.011,10.3988,9.7866,9.1744,8.5622,7.95,7.9378,7.9256,7.9134,7.9012,7.889,7.7994,7.7098,7.6202,7.5306,7.441,7.461,7.481,7.501,7.521,7.541,7.225,6.909,6.593,6.277,5.961,5.5506,5.1402,4.7298,4.3194,3.909,3.8712,3.8334,3.7956,,
Singapore,SGP,Vitamin A supplementation coverage rate (% of children ages 6-59 months),SN.ITK.VITA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,International migrant stock (% of population),SM.POP.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.11026389,,,,,28.46959271,,,,,34.49790375,,,,,38.05098886,,,,,42.62277265,,,,,45.39179191,,
Singapore,SGP,"International migrant stock, total",SM.POP.TOTL,519246,,,,,525047,,,,,530873,,,,,529006,,,,,527453,,,,,619330,,,,,727262,,,,,991492,,,,,1351691,,,,,1710594,,,,,2164794,,,,,2543638,,
Singapore,SGP,Refugee population by country or territory of origin,SM.POP.REFG.OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,9,9,19,22,23,25,22,16,39,35,36,39,111,116,109,80,76,67,68,65,59,55,33,
Singapore,SGP,Refugee population by country or territory of asylum,SM.POP.REFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,166,115,11,12,112,10,5,5,1,,2,2,1,1,3,1,10,10,7,7,3,3,3,3,,,
Singapore,SGP,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,,,,,,,,,,,,,,,,,,,,,10.96125984,,,,,,,,,,15.45786953,,,,,24.98941994,,,,,,,,,,63.02241135,61.36930084,61.89667892,65.91950989,66.16020203,68.72483063,69.68556976,70.77277374,71.78423309,72.25190735,73.78817749,,
Singapore,SGP,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,,,,,,,,,,,,,,,,,,,,,5.800000191,,,,,,,,,,10.27418995,,,,,17.74912071,,,,,,,,,,55.97066116,56.28767014,57.57479858,60.62643051,60.43603897,62.53646088,63.69417191,64.89906311,66.00791168,67.06733704,68.28350067,,
Singapore,SGP,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,,,,,,,,,,,,,,,,,,,,,3.400000095,,,,,,,,,,4.733809948,,,,,7.590670109,,,,,,,,,,38.25606155,36.75579071,37.78440094,40.40713882,40.72914886,46.47557831,46.93516922,48.68260956,50.0018692,51.15258026,52.04100037,,
Singapore,SGP,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,,,,,,,,,,,,,,,,,,,,,4.779139996,,,,,,,,,,6.005790234,,,,,9.457659721,,,,,,,,,,42.35963821,40.88996124,41.73382187,44.84632111,44.54996109,50.82646942,51.60412979,53.45882034,54.50559998,55.69466019,56.50357056,,
Singapore,SGP,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,3.491909981,,,,,5.779550076,,,,,,,,,,34.40526962,32.86460114,34.11811066,36.28094864,37.21604156,42.42227936,42.60573959,44.27296829,45.84262085,46.99845123,47.94758987,,
Singapore,SGP,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,36.03369904,,,,,58.08678818,,,,,,,,,,70.76878357,71.87992859,73.01171875,74.94879913,74.79691315,76.19834137,76.69959259,77.39111328,78.13448334,78.58763123,79.36824799,,
Singapore,SGP,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,21.44783974,,,,,,,,,,37.97555161,,,,,63.51049042,,,,,,,,,,75.18283081,76.01580811,77.10578156,78.85888672,78.83567047,79.92310333,80.52644348,80.98641968,81.80536652,81.91603088,82.88253784,,
Singapore,SGP,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,14.5,,,,,,,,,,34.1375618,,,,,52.82518005,,,,,,,,,,66.6266098,68.01125336,69.22046661,71.31218719,71.06266022,72.72866821,73.16622162,74.08571625,74.76824188,75.52368927,76.14467621,,
Singapore,SGP,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Lower secondary school starting age (years),SE.SEC.AGES,,,,,,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,
Singapore,SGP,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Children out of school, primary, male",SE.PRM.UNER.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Children out of school, primary, female",SE.PRM.UNER.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,,,,,,,,,,,66.02496338,66.09277344,65.39878082,66.90615082,67.06417847,67.02236176,67.00009155,66.95987701,66.57002258,67.25124359,66.45883942,66.17569733,68.66615295,68.31973267,69.29718018,69.40074921,69.82657623,70.50691223,70.60830688,71.47428894,,,,,76.17739105,77.08574677,,,,,,,,,,,,80.70948792,81.0306015,81.23483276,,,,,,,,
Singapore,SGP,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,,12259,11965,10858,11135,10985,10777,10597,10345,10347,10492,9463,9505,10286,9921,10657,10363,10264,10199,9962,9998,10006,9843,10188,10711,10553,10356,10618,,,,,,,,,,,14743,15525,16893,,,,,,,,
Singapore,SGP,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0591507,97.07568359,94.34677124,,,,,,,,
Singapore,SGP,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.88185883,96.80815125,93.18611908,,,,,,,,
Singapore,SGP,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.57953644,97.13831329,94.61488342,,,,,,,,
Singapore,SGP,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,,,,,,,,,,,,,8.373829842,7.357419968,7.592000008,7.843460083,9.83384037,20.87781906,12.5798502,8.539879799,6.618969917,4.044829845,1.900760055,1.261350036,1.12846005,,,,,,,,,,,,,,,,,,,,,,,0.345400006,0.30963999,0.393750012,,,,,,,,
Singapore,SGP,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,,,,,,,,,,,,,10.20868015,9.187319756,9.404239655,9.875670433,12.01898003,24.90180016,15.2524004,10.08658981,7.567930222,,1.920140028,1.220980048,1.006749988,,,,,,,,,,,,,,,,,,,,,,,0.396890014,0.336140007,0.42317,,,,,,,,
Singapore,SGP,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,,,,,,,,,,,,,6.305429935,5.304560184,5.562459946,5.569859982,7.399040222,16.38216019,9.625849724,6.847390175,5.580289841,,1.879269958,1.306470037,1.265900016,,,,,,,,,,,,,,,,,,,,,,,0.289880008,0.28114,0.362210006,,,,,,,,
Singapore,SGP,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,,,,,,,,,,,,93.36860657,94.42188263,93.76637268,95.24938202,94.95511627,96.19286346,91.10616302,87.13121796,92.9418869,90.06089783,87.11875916,94.36232758,94.22994232,,,,,,,,,,,,,,,,,,,,,,,,,98.67684174,,,,,,,,,
Singapore,SGP,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,,,,,,,,,,,,,95.14312744,94.61105347,95.78549957,95.23683167,97.08693695,89.0506897,83.06397247,91.39556122,,87.50557709,,94.77548981,,,,,,,,,,,,,,,,,,,,,,,,,98.54360962,,,,,,,,,
Singapore,SGP,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,,,,,,,,,,,,,93.65000916,92.86251831,94.67974091,94.65646362,95.33541107,93.21351624,91.62275696,94.52240753,,86.73751068,,93.64344788,,,,,,,,,,,,,,,,,,,,,,,,,98.81658173,,,,,,,,,
Singapore,SGP,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,,,,,,,,,,,,96.55773926,97.29178619,96.31012726,97.72888947,96.70987701,97.53943634,95.66539001,92.22177124,95.46852112,97.2321701,99.05011749,99.37857819,99.24227905,,,,,,,,,,,,,,,,,,,,,,,,,99.33735657,,,,,,,,,
Singapore,SGP,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,,,,,,,,,,,,,97.89138031,96.87756348,98.09731293,96.37349701,98.01628113,94.96375275,89.94463348,94.32028961,,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,99.24295044,,,,,,,,,
Singapore,SGP,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,,,,,,,,,,,,,96.65171051,95.70578003,97.34023285,97.06646729,97.08255005,96.38273621,94.71360779,96.62393951,,98.02351379,,98.4261322,,,,,,,,,,,,,,,,,,,,,,,,,99.43543243,,,,,,,,,
Singapore,SGP,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,,,,,,,,,,,35.71377182,35.86507034,35.84516144,35.4233017,,,,,,,,,24.02363968,24.43535042,23.8002491,23.80961037,23.63625908,23.86401939,23.46627045,23.90966034,24.0105896,24.1253891,24.41670036,24.96615982,26.23885918,26.60292053,,,,,,,,,,,,5.331429958,6.817389965,7.585830212,,,,,,,,
Singapore,SGP,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,,,,,,,,,,,10.66714954,8.305669785,8.439510345,7.284440041,7.684360027,8.079449654,8.650659561,9.125209808,8.763319969,7.896949768,7.650090218,7.951499939,10.27268028,9.199449539,10.50712967,,,,,7.025869846,,,,,2.225430012,1.702290058,,,,,,,,,,,,1.653270006,1.779760003,2.02986002,,,,,,,,
Singapore,SGP,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,,,,,,,,,,,12.28170013,9.975850105,10.15495968,9.134180069,9.686659813,10.1789999,10.63667965,11.13729954,10.32363033,9.099579811,8.666680336,8.925519943,11.88698006,10.69890022,12.27175045,,,,,7.829969883,,,,,2.657520056,,,,,,,,,,,,,1.714329958,1.858430028,2.05746007,,,,,,,,
Singapore,SGP,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,,,,,,,,,,,8.822990417,6.414390087,6.505720139,5.209310055,5.441969872,5.730510235,6.437729836,6.877270222,7.03869009,6.580979824,6.537380219,6.883090019,8.483200073,7.523469925,8.514559746,,,,,6.135139942,,,,,1.749670029,,,,,,,,,,,,,1.58743,1.695150018,2.00026989,,,,,,,,
Singapore,SGP,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"School enrollment, primary (% net)",SE.PRM.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,,,,,,,,,,,29.65315056,29.91525078,32.67158127,31.00889015,30.75247955,30.47238922,29.84477043,29.61323929,28.71383095,27.72197914,30.82764053,30.00304985,27.88060951,29.31155968,27.08295059,26.83200073,26.19057083,25.64986992,26.02589989,25.78845978,25.77773094,26.44376945,25.77532005,24.41732979,23.79389954,25.26535034,25.39724922,,,,,,,,,,,20.42332077,19.3046093,17.43928909,,,,,,,,
Singapore,SGP,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,,,,,,,,,,,46.68077087,46.89580917,47.00830078,47.1287384,47.17182922,47.1968689,47.29798889,47.23175049,47.49884033,47.74993896,47.74271011,47.68935013,47.42660141,47.22042847,46.96646118,47.10385895,47.24945831,47.40351105,47.43162918,47.44466019,47.40357971,47.36790085,47.45943069,47.32540131,47.59436035,,47.57701874,,,,,,,,,,,48.11940002,48.1848793,48.26205826,,,,,,,,
Singapore,SGP,"Primary education, pupils",SE.PRM.ENRL,,,,,,,,,,,363518,357936,354748,345284,337816,328401,316265,306349,297102,290859,291722,285179,286780,290800,288623,278060,268820,261603,259270,257833,257932,260286,262599,261534,251097,261648,269668,,,,,,,,,,,301101,299704,294602,,,,,,,,
